Date / Time,City,State,Shape,Duration,Summary,Posted,Type
10/15/19 10:15,Tolleson,AZ,Cross,10 minutes,3 white UFO's darting around very quickly high in the sky.,12/1/19,Sighting
10/15/19 08:30,Sea Girt,NJ,Oval,2 minutes,while in a boat off the coast of NJ under crystal blue skies I witnessed a white oval object sitting still in the sky and it didn't app,12/1/19,Sighting
10/15/19 08:20,Philadelphia,PA,Formation,2 minutes,I have brief video of what looks like 2 white circles moving. We live bu airport and this is definitely not a plane,12/1/19,Sighting
10/15/19 07:20,Thomaston,GA,Light,,10-15-19 THOMASTON GA. LIGHTS IN THE SKY,12/1/19,Sighting
10/15/19 05:25,Jonesboro,AR,,,MADAR Node 143,12/1/19,Sighting
10/15/19 04:00,Pueblo,CO,Circle,10 minutes,"Orange object, it lasted about 10 minutes hovering slightly going up and down.",12/1/19,Sighting
10/15/19 00:00,White Lake,MI,Other,Hour,Shaped like womans sun hat upright. White lights around shape like a connect the dots picture,12/1/19,Sighting
10/15/19 00:00,Ft. Lauderdale Beach,FL,Circle,10-15 min,,12/1/19,Sighting
10/14/19 20:13,Tinton Falls,NJ,Sphere,10-15 seconds,Two extremely bright and large orbs appeared out of nowhere east of my home. They hovered for approximately 10 to 15 seconds moved furt,12/1/19,Sighting
10/14/19 20:00,Austin,TX,Sphere,3 minutes,Orange sphere headed west stayed stationary then V lined at a high rate then stood stationary,12/1/19,Sighting
10/14/19 20:00,Manchester,NH,Light,5 seconds,"Two large, round, orange lights in night sky over Livingston Park, Manchester NH",12/1/19,Sighting
10/14/19 19:45,Beardstown,IL,Light,One minute,Appears like stars faded away as if to fade to black.,12/1/19,Sighting
10/14/19 19:35,Sierra Vista,AZ,Sphere,35 minutes,Two blinking red orbs blinking in no pattern both close together then moving farther apart.,12/1/19,Sighting
10/14/19 19:30,Bangor,ME,Oval,60 seconds,Red and green craft drops from clouds,12/1/19,Sighting
10/14/19 19:28,Plainview,TX,Oval,4 minutes,bright light then when I zoomed In after I took the pictures looks like three lights and four dark circles on the bottom w going to tin,12/1/19,Sighting
10/14/19 17:37,Franklin,TN,Circle,5 Minutes,Triangular Orbs,12/1/19,Sighting
10/14/19 17:28,Fairfax,VA,,,MADAR Node 122,12/1/19,Sighting
10/14/19 10:16,Fort Worth,TX,Disk,3 mins.,I stepped outside on the patio and saw this saucer shape object in the sky over the pasture across the street from me. I quickly grabbe,12/1/19,Sighting
10/14/19 08:00,Whiteland,IN,Disk,2 minutes,"I was driving home from work,snapped a few pictures andI noticed the birds in a few of my pictures then noticed what looked to be a cou",12/1/19,Sighting
10/14/19 07:00,Elkton,FL,Circle,15 seconds,"2 almost invisible, circular UFO sighting",12/1/19,Sighting
10/14/19 06:00,Sarasota,FL,Other,30 Seconds,I know what I saw is exactly what the report from Sept 24th from Vero Beach saw.,12/1/19,Sighting
10/14/19 03:25,Walla Walla,WA,,,MADAR Node 130,12/1/19,Sighting
10/14/19 01:40,Brookhaven,GA,Disk,5 minutes,I was smoking a cigarette on my porch 1:40 am. Looking at the starless atlanta city sky when I saw two twinkling objects which i stared,12/1/19,Sighting
10/13/19 23:35,Woodbridge,VA,Unknown,2 minutes,massive object falling from the sky and disappearing suddenly before impact,12/1/19,Sighting
10/13/19 23:25,Chicago,IL,Disk,10 seconds,"I saw a large,low-flying disc flying North near the bottom of the clouds.",12/1/19,Sighting
10/13/19 22:15,Hawley,PA,Fireball,5 seconds,I was driving on 590 going towards 6. I look up in the sky because of green light that had caught my eye to see a green ball flying. It,12/1/19,Sighting
10/13/19 22:00,Highway 89,UT,Circle,2 minutes,Light approached from behind vehicle,12/1/19,Sighting
10/13/19 21:03,Columbus,OH,Sphere,4 mins,I was taking out the trash when I saw lights coming from the south. First two yellow orange balls came into view and I ran in to get my,12/1/19,Sighting
10/13/19 21:00,Atlanta,GA,Flash,,It hard to explain but it was lights moving in a way and speed that you know it's not man made craft dancing in the sky fading in an ou,12/1/19,Sighting
10/13/19 20:00,Twin falls,ID,Circle,1 minute,Traveling west to east at extreme speed and elevation. Both objects were extremely lite with white lights like looking at LED lighti,12/1/19,Sighting
10/13/19 19:48,Leander,TX,Formation,5 minutes,"Clear sky, full moon, no breeze. I saw 5 low-flying UFOS, orange solid light, flying in formation. No sound. Dogs in acre behind me whe",12/1/19,Sighting
10/13/19 19:29,Naples,FL,Cone,10 seconds,A bright white light descended rapidly out of a low hanging cloud in an evening sky.,12/1/19,Sighting
10/13/19 18:50,Sharpsburg,GA,Light,Unknown,Multiple (10-20) led type lights hovering perfectly still fairly high in the sky. Disappeared in seconds.,12/1/19,Sighting
10/13/19 16:56,Norwood,NJ,,,MADAR Node 145,12/1/19,Sighting
10/13/19 14:27,Mesa,AZ,Rectangle,00:30,My husband and I were heading east on Route 60 towards Mesa Arizona when my husband noticed an object in the sky. He at first thought i,12/1/19,Sighting
10/13/19 11:25,Chicago,IL,Disk,10 seconds,"Was looking for the low clouds to move so I could take a picture of the full moon at 11:25pm CST. I saw a large,low-flying disc flying",12/1/19,Sighting
10/13/19 09:00,Clayville,NY,Other,2 mins,Ufos moving in a puzzle formation,12/1/19,Sighting
10/13/19 08:00,North Conway,NH,Circle,4 seconds,Circular Yellow and Green object in 2 photos taken on after the other.,12/1/19,Sighting
10/13/19 03:30,Highland,IL,Triangle,10 minutes,I witnessed a triangular shaped air craft with 4 lights flying at low altitude with no noise and at slow stall speeds,12/1/19,Sighting
10/13/19 02:00,Tiptonville,TN,Cigar,5 seconds,They went passed the rv up about 200 feet in the air in formation like birds would but it was not birds they where to orginized stayed,12/1/19,Sighting
10/13/19 00:14,Charlotte,NC,Cigar,4 minutes,Me and my friends were kickin back one night. we had been up for awhile so the sleep deprivation started getting to us. We decided to g,12/1/19,Sighting
10/12/19 23:15,Tulsa,OK,Chevron,20 sec,Slow moving boomerang object,12/1/19,Sighting
10/12/19 22:00,Hyattsville,MD,Triangle,15 minutes,THE OBJECT WAS TOO BIG TO BE AN AIRCRAFT AND WAS HOVERING FOR THE MOST PART OF MY OBSERVATION,12/1/19,Sighting
10/12/19 21:30,Cedar Hill,TX,Cross,2 minutes,"I was driving south on highway 67 and noticed red lights in sky. At first I thought it was lights on tv antenna towers, but after close",12/1/19,Sighting
10/12/19 21:30,Chesterfield,MO,Other,25 seconds,Three red circles in night sky moving erratically.,12/1/19,Sighting
10/12/19 21:30,Huntersville,NC,Fireball,5 minute,Orange Pulsating Orbs in Huntersville NC,12/1/19,Sighting
10/12/19 21:00,Deerfield Twnshp,OH,Circle,15min,Orange round lighted floating quiet 1 hanging off four in a line angled downward quietly just move gone through and sort of went in and,12/1/19,Sighting
10/12/19 20:19,University Place,WA,Egg,12 minutes,"25-30 white pulsating objects with red glow moving North to South viewed in University Place, WA",12/1/19,Sighting
10/12/19 18:34,Malakoff,TX,Unknown,3 minutes,Unknown lights traveling in Western sky,12/1/19,Sighting
10/12/19 18:30,Louisville,KY,Egg,45 seconds,Metallic egg shaped object vanished in front of our eyes!,12/1/19,Sighting
10/12/19 18:20,Irving,TX,Changing,10 minutes,White object changing shapes,12/1/19,Sighting
10/12/19 18:00,Riverside,CA,Formation,2 minutes,Lots of lights in formation one behind each other,12/1/19,Sighting
10/12/19 17:10,Irving,TX,Light,30 seconds,pulsating orange / white light hovering,12/1/19,Sighting
10/12/19 16:41,Pflugerville,TX,Oval,?,Short Rainbow with a vortex appearing cloud and formation of 11 UFO’s,12/1/19,Sighting
10/12/19 16:00,Benton,LA,Other,dont know,ok. How are you or youll. 1st off this really isnt my thing. i myself am very up in the air about what the ufo's may or may not be. thi,12/1/19,Sighting
10/12/19 15:25,Dickinson,ND,Diamond,00:05,UFO found in photo taken of circular draft disturbance.,12/1/19,Sighting
10/12/19 14:49,Wilmington,NC,Triangle,10 minutes,Triangular Craft with Circular Light in Center,12/1/19,Sighting
10/12/19 11:26,Alexandria,VA,,,MADAR Node 141,12/1/19,Sighting
10/12/19 10:00,Bristow,OK,Circle,1 hr so far,Something is hovering over Bristow Oklahoma!,12/1/19,Sighting
10/12/19 08:00,Tomball,TX,Cigar,60 seconds,cigar shaped object streaking across the sky. NW Houston area,12/1/19,Sighting
10/12/19 07:28,Denver,CO,Flash,10 seconds,"I saw what looked to be a shooting star, however it was too low to be one. It was probably flying at the same altitude as a plane maybe",12/1/19,Sighting
10/12/19 04:18,Northbrook,IL,,,MADAR Node 98,12/1/19,Sighting
10/12/19 03:00,Springdale,AR,Circle,10min,Bright white thing I saw. It was ther then it came back. Tried to call the reporting number and the guy thought o was a fake. It pissed,12/1/19,Sighting
10/12/19 02:59,North utica,NY,Unknown,1hour so far,3rd night in a row two craft or whatever they are good distance apart sitting hovering changing colors in like.... cooperation with eac,12/1/19,Sighting
10/11/19 22:00,Mt. Shasta (near),CA,Other,10 minutes,"String of lights at low altitude moving about 50 mph, 8000’ altitude north to south. Sound of small prop engine faintly.",12/19/19,Sighting
10/11/19 22:00,Los angeles,CA,Light,4 sec,"Bright light falling from sky into Ocean, close to earth.",12/1/19,Sighting
10/11/19 21:30,Knoxville,TN,Triangle,20 seconds,I was driving on Kingston Pike near Cedar Bluff and saw a Triangular object hovering very close in sky with red and green bright lights,12/1/19,Sighting
10/11/19 20:23,Buffalo,NY,Other,3-4 minutes,Glowing Green Orb and Vapor Trail of it's path,12/1/19,Sighting
10/11/19 20:05,Elkwood,VA,Fireball,5 minutes,Two tailed burning object moving erratically.,12/1/19,Sighting
10/11/19 20:00,Norwich,CT,Light,2 hours,neon purple against the black sky,12/1/19,Sighting
10/11/19 20:00,Phoenix,AZ,Oval,5 minutes,i got out my car and looked north and they were flying from north to south towards south mountain i tried to catch a video with my phon,12/1/19,Sighting
10/11/19 20:00,Jefferson City,MO,Changing,45 minutes,Strange object with multiple swirling colors moves slowly over city for almost a week. 2nd object with 3 round light appears in photos.,12/1/19,Sighting
10/11/19 20:00,Phenix City,AL,Cigar,1 minute,Two large disc shaped bright solid objects were observed by 5 adults. They moved slowly and disappeared over the tree line.,12/1/19,Sighting
10/11/19 19:49,Allen,TX,Light,less than 1 minute,White light following ISS,12/1/19,Sighting
10/11/19 19:30,Culpeper/Warrenton,VA,Fireball,2 minutes,White object seen by driver in northern Virginia in the northern sky.,12/1/19,Sighting
10/11/19 19:30,Ponce de Leon,FL,Unknown,<2 minutes,Unknown aircraft nav-anticollision light configuration.,12/1/19,Sighting
10/11/19 19:30,Puyallup,WA,Formation,8-10 minutes,3 lights hovering above horizon,12/1/19,Sighting
10/11/19 18:41,Largo,FL,,,MADAR Node 140,12/1/19,Sighting
10/11/19 16:00,Doylestown,PA,Cylinder,1 minute,UFO shaped like a plane that is parked over the top of a house (Bucks County Flap). ((anonymous report)),12/1/19,Sighting
10/11/19 15:20,Chantilly,VA,Flash,3 seconds,Observed a 3 seconds of glint off a low flying object in sky over Chantilly VA in late afternoon before it vanished.,12/1/19,Sighting
10/11/19 12:59,Watsonville,CA,,,MADAR Node 105,12/1/19,Sighting
10/11/19 11:15,Santa Clarita,CA,Formation,Few seconds,Possible UFO caught in wild fire footage on news.,12/1/19,Sighting
10/11/19 09:30,Batavia,OH,Light,20 minutes,A light has been circling houses in Eastgate near Batavia Ohio,12/1/19,Sighting
10/11/19 06:08,Greenville,NJ,Circle,15 minutes +,5 blinking lights static in the sky.,12/1/19,Sighting
10/11/19 03:00,Brownsville,TX,Circle,<2 minutes,"THE OBJECT WAS ROUND, BRIGHT LIGHT AND JUST WENT UP STRAIGHT INTO THE AIR IN LESS THAN 5 SECONDS",12/1/19,Sighting
10/11/19 02:50,Camden,NY,Unknown,still going,"South East direction in sky blue, red, white flashing lights but in a stationary position. I have seen this numerous times and it does",12/1/19,Sighting
10/11/19 01:44,Dallas,TX,Diamond,2 days,2 flying diamonds; red and gold lights; creaking sounds.,12/1/19,Sighting
10/10/19 21:07,stansbury area,UT,Unknown,10 minutes,"at least 3 unexplained lights rotating around each other, moving in various directions",12/1/19,Sighting
10/10/19 21:00,Kingston,NY,Sphere,1 hour,2 spheres circling and bouncing off one another above clouds. ((NUFORC Note: Advertising lights?? PD)),12/1/19,Sighting
10/10/19 21:00,Moberly,MO,Light,1-2 minutes,"Orange soundless craft flying over Moberly, Mo.",12/1/19,Sighting
10/10/19 21:00,Norwich,CT,Light,20 minutes,Large red and blue light over Thames River Connecticut,12/1/19,Sighting
10/10/19 20:30,Waltham,MA,Unknown,30 minutes,At 20:30 we (me and my wife) went for the smoke break (we're not smoking in house 'cause of kids). Right after lighting up,12/1/19,Sighting
10/10/19 20:05,Waterloo,SC,Light,2 seconds,Bright white stationary light in the sky during space station sighting.,12/1/19,Sighting
10/10/19 20:04,Vidalia,GA,Changing,16 minutes,"my group of five people saw at least two lights that behaved differently, moving at different speeds, and staying stationary.",12/1/19,Sighting
10/10/19 20:00,Stuart,FL,Triangle,10 seconds,I was trying to take a picture of the moon and didn't realize until later something else was in the photos.,12/1/19,Sighting
10/10/19 20:00,Apex-Holly Springs,NC,Other,10-20 minutes,Pentagon-shaped Flying object rimmed with greenish-blue lights accompanied by two helicopters.,12/1/19,Sighting
10/10/19 20:00,Chest Springs,PA,Oval,30 minutes,Slow Bright parallel white dots in a form of a rectangular shape,12/1/19,Sighting
10/10/19 19:50,Round Rock,TX,Triangle,4 seconds,An extremely bright green triangle appeared in the sky. It was hovering for a moment and flew in a straight line at a very rapid rate o,12/1/19,Sighting
10/10/19 19:40,Apex,NC,,10 minutes,There was video taken and also photos that show 10 lights on the object 5 were blue/green and the other gray/ white Then as the object,12/1/19,Sighting
10/10/19 19:30,Apex,NC,Circle,10-20 minutes,"HUGE RED CRAFT IN NC, APEX!!! MANY WITNESSES.",12/1/19,Sighting
10/10/19 19:30,Apex,NC,Other,10 minutes,"My father, sister, and I witness an octagonal UFO along N Salem St starting at the intersection at US 64 (19:30 EST).",12/1/19,Sighting
10/10/19 19:30,Tooele,UT,Triangle,Seconds,My boss and I seen some lights going to Wendover for work he noticed first and swerved cause it was right next to us he drives fast...,2/7/20,Sighting
10/10/19 19:01,Memphis,TN,Light,3 minutes,"Silent orb of light, roughly the same size of a helicopter.",12/1/19,Sighting
10/10/19 19:00,Houston,TX,Fireball,3 minutes,"What is the bright orange object, in Houston’s western sky tonight, around 7:00pm? I was taking a walk and saw it streaking towards th",12/1/19,Sighting
10/10/19 17:00,Fowl River,AL,Circle,5 minutes,Large Bright Light.,12/1/19,Sighting
10/10/19 11:00,Mayodan,NC,Disk,5 minutes,This was near mayodan nc when i was driving to get my wifefrom work. I seen 3 planes flying in the sky in different places all w chemtr,12/1/19,Sighting
