Date / Time,City,State,Shape,Duration,Summary,Posted,Type,text,Lat,Lng
12/16/19 18:00,Oviedo,FL,Circle,3 minutes,"I saw a circle bright up the sky red/orange and i thought maybe it was a star but it was moving, then i noticed it had a red trail behi",12/19/19,Sighting,Sighting : Oviedo,28.669997,-81.20812029999999
12/16/19 17:37,Centennial,CO,Circle,2 minutes,Bright shifting lights seen over Buckley Air Force Base,12/19/19,Sighting,Sighting : Centennial,39.5807452,-104.8771726
12/16/19 17:25,Preston,CT,Other,30 minutes,White light with two squares that caused radio interference.,12/19/19,Sighting,Sighting : Preston,41.5224785,-72.01125979999999
12/16/19 17:00,Janesville,WI,Light,1 hour,Bright light seen for over an hour then moving and dimming intermittently.,12/19/19,Sighting,Sighting : Janesville,42.6827885,-89.0187222
12/16/19 17:00,El Paso,TX,Oval,20 minutes,Tear drop object in the sky,12/19/19,Sighting,Sighting : El Paso,31.7618778,-106.4850217
12/16/19 16:19,Springfield,OH,,,MADAR Node 120,1/31/20,Sighting,Sighting : Springfield,39.9242266,-83.8088171
12/16/19 11:45,Los Molinos,CA,Other,7 minutes,"Firey cigar shaped stationary object, in daylight near Chico, Ca.",12/19/19,Sighting,Sighting : Los Molinos,40.0212683,-122.1002666
12/16/19 05:57,Jonesboro,AR,,,MADAR Node 143,1/31/20,Sighting,Sighting : Jonesboro,35.84229670000001,-90.704279
12/16/19 05:25,El Paso,TX,Diamond,10 minutes,Object was orange glow orb then transformed into diamond shape and was now a silver or white color cloning altitude at pace,1/31/20,Sighting,Sighting : El Paso,31.7618778,-106.4850217
12/16/19 02:00,Castaic,CA,Light,3 hours,Bright light fluidly moving through the sky.,12/19/19,Sighting,Sighting : Castaic,34.4890363,-118.6256552
12/15/19 23:00,DIA,CO,Formation,1+,"Saw lights in cicle formation over DIA airport, some dashing across the sky really fast. Some in pairs. But all coming to and from a ce",12/19/19,Sighting,Sighting : DIA,39.6033954,-86.067683
12/15/19 22:30,Grants pass,OR,Other,3 minutes,Synchronized orbs of light rising from a field into fog.,12/19/19,Sighting,Sighting : Grants pass,42.4390069,-123.3283925
12/15/19 22:30,Loganville,GA,Formation,,AboThe craft looked like 3 different color lights arranged in a triangle pattern with 1 light on each corner. Saw about 15 of them flyi,2/7/20,Sighting,Sighting : Loganville,33.8389977,-83.90073819999999
12/15/19 22:00,Limpopo,ND,Other,2 hours,White lights and a moving ball changing colour,12/19/19,Sighting,Sighting : Limpopo,-23.4012946,29.4179324
12/15/19 22:00,Kennett Square,PA,Triangle,15 minutes,Second sighting I've ever had these were a narrower example of most triangle sightings,12/19/19,Sighting,Sighting : Kennett Square,39.8467767,-75.7116032
12/15/19 20:05,Selmer,TN,Sphere,7 seconds,"A small sphere appears than starts rising, and changes to a blue color and shots off",12/19/19,Sighting,Sighting : Selmer,35.1700834,-88.59227039999999
12/15/19 19:40,DeLeon Springs,FL,Formation,1 minute,Driving north. Saw towards the west 6 bright orange lights were in a large formation. Lights all moved in unison and disappeared at the,12/19/19,Sighting,Sighting : DeLeon Springs,29.1194268,-81.3514536
12/15/19 17:00,Denver,CO,Light,.30,Dancing lights over Montbello (Denver). ((NUFORC Note: Starlink satellites? PD)),12/22/19,Sighting,Sighting : Denver,39.7392358,-104.990251
12/15/19 14:00,Harrod,OH,Cylinder,5 seconds,I was driving down Phillips Rd outside of Harrod Ohio when I seen a large round/cylinder shaped aircraft that was just hovering over th,1/31/20,Sighting,Sighting : Harrod,40.7064404,-83.92132989999999
12/15/19 12:45,Valrico,FL,Circle,30 seconds,Four circular UFOs spotted over central Florida.,12/19/19,Sighting,Sighting : Valrico,27.9462615,-82.2420317
12/15/19 11:00,Palmer,MA,,3 seconds,Driving home. Saw large blue light above a house. By the time I realized what I was seeing it zipped away far too fast.,12/19/19,Sighting,Sighting : Palmer,42.1584103,-72.3286869
12/15/19 09:30,Naugatuck,CT,Circle,2 seconds,"Object flew like a plane, then just instantly disappeared in seconds.",2/7/20,Sighting,Sighting : Naugatuck,41.485921,-73.0506972
12/15/19 09:23,Sarasota,FL,Circle,30 seconds,Looked up 12o'clock two blue whitish starbright lights travelin 2 inches apart from ground viewing moving south at very very high rate,12/19/19,Sighting,Sighting : Sarasota,27.3364347,-82.53065269999999
12/15/19 06:45,Lake Elsinore,CA,Flash,2-4 seconds,Green UFO spotted from North Lake Elsinore moving Northwest at extremely high rate of speed.,12/19/19,Sighting,Sighting : Lake Elsinore,33.6680772,-117.3272615
12/15/19 06:39,Santa Monica,CA,Teardrop,8 seconds,"Silent, oblong-shaped bioluminescent-colored glowing disc observed flying northwest toward Santa Monica Mountains at dawn.",12/19/19,Sighting,Sighting : Santa Monica,34.0194543,-118.4911912
12/15/19 06:25,Cambridge,OH,,,MADAR Node 137,1/31/20,Sighting,Sighting : Cambridge,40.031183,-81.5884561
12/15/19 06:25,Marion,IN,,,MADAR Node 79,1/31/20,Sighting,Sighting : Marion,40.5583739,-85.6591442
12/15/19 06:00,Honolulu,HI,Unknown,10 minutes,"40+ UFOs flying at a very high altitude from the east to the west over Oahu, Hawaii",12/19/19,Sighting,Sighting : Honolulu,21.3069444,-157.8583333
12/15/19 05:30,Hamden,CT,Light,1 second,"Driving east on route 6, a blue stream appeared, paused and took off into the cloud cover. Similar to a shooting star, but was bright b",12/19/19,Sighting,Sighting : Hamden,41.3838782,-72.9026064
12/15/19 03:30,Willcox,AZ,Disk,45 minutes,We observered star type lights moving from East to west. They appeared to be in a formation pattern traveling at the same speed. Ther,12/19/19,Sighting,Sighting : Willcox,32.2528519,-109.8320124
12/15/19 02:51,Westford,MA,Flash,2 seconds,Coming home from studying for finals.. step out of my car and this ball of extremely bright green light shot out of the sky down direct,12/19/19,Sighting,Sighting : Westford,42.5792583,-71.4378411
12/15/19 02:30,Albany,OR,Formation,5 minutes,Looked like a &#128293; moving slower than a Cessna plane going from the south to North it was continually changing shapes which I real,12/19/19,Sighting,Sighting : Albany,44.6365107,-123.1059282
12/15/19 02:05,Portsmouth,NH,Light,5 minutes,Falling Lights,12/19/19,Sighting,Sighting : Portsmouth,43.0717552,-70.7625532
12/15/19 01:45,Joppatowne,MD,Fireball,<1 second,A green fireball came down towards the southeast and lasted less than a second.,12/19/19,Sighting,Sighting : Joppatowne,39.4254523,-76.3682498
12/15/19 01:17,Arlington,TX,Triangle,5 seconds,Walked out side from main house to walk to my cabin &quot;guest house&quot; and seen it in the sky triangle form and alot of lights rig,12/19/19,Sighting,Sighting : Arlington,32.735687,-97.10806559999999
12/15/19 00:40,Boise,ID,Flash,.02 seconds,Extreme green flash of light above the valley in the sky.,12/19/19,Sighting,Sighting : Boise,43.6150186,-116.2023137
12/15/19 00:20,Rhome,TX,Light,1 minutes,An extremely bright round object. As me and two relatives drove north on 287 from Haslet. While driving a Circular and definitely w,2/7/20,Sighting,Sighting : Rhome,33.0534563,-97.4719662
12/15/19 00:16,Hobe Sound,FL,Sphere,1 minute,Witnessed a green sphere on a clear night out west of town in Home Sound Florida,12/19/19,Sighting,Sighting : Hobe Sound,27.059498,-80.1364323
12/14/19 00:00,Las Vegas,NV,Changing,1 minute,"Three dots of lights turned into over 40 dots of lights, then, into a formation of a bird silhouette flapping its wings.",12/19/19,Sighting,Sighting : Las Vegas,36.1699412,-115.1398296
12/14/19 23:57,Oklahoma City,OK,Light,2 seconds,Fastest lights ever seen,12/19/19,Sighting,Sighting : Oklahoma City,35.4675602,-97.5164276
12/14/19 22:10,Charlotte,NC,Circle,3 seconds,Large white circular object flying across sky,12/19/19,Sighting,Sighting : Charlotte,35.2270869,-80.8431267
12/14/19 22:05,Portland (southeast of),OR,Sphere,4 seconds,In plaza parking lot of home depot bluish green orb appeared for about a second and a half about the size of a small car and with a sud,12/19/19,Sighting,Sighting : Portland (southeast of),45.49142150000001,-122.5929657
12/14/19 21:55,Glastonbury,CT,Light,.5 seconds,Bright green flash dart across half the sky in less than half a second - color was bright green but unlike any other bright green I hav,12/19/19,Sighting,Sighting : Glastonbury,41.6861794,-72.5450779
12/14/19 21:47,Eglin AFB,FL,Light,~3 seconds,Bright white line zipping above the tree line on Eglin AFB test range,12/19/19,Sighting,Sighting : Eglin AFB,30.4635583,-86.5533382
12/14/19 21:00,Arbutus,MD,Light,2-3 minutes,Two yellow lights flying over the Power line causing the street lines to flicker constantly.,12/19/19,Sighting,Sighting : Arbutus,39.2545512,-76.6999702
12/14/19 20:00,Arlington,TX,Triangle,8 seconds,Walked out side on the phone seen pass really fast stopped above neighbors house than take off and lights and ship disappeared in thin,12/19/19,Sighting,Sighting : Arlington,32.735687,-97.10806559999999
12/14/19 20:00,Vermilion,OH,Circle,2 minutes,The Red Balls were unbelievably bright red. They were very fast.,12/19/19,Sighting,Sighting : Vermilion,41.4219889,-82.36460679999999
12/14/19 19:00,Ruskin,FL,Light,2 minutes,"2 craft stationary bright as venus, not in air traffic approaches no flashing navigation lights.after about 2 minutes they moved in seq",12/19/19,Sighting,Sighting : Ruskin,27.7208633,-82.4331495
12/14/19 19:00,N. Center Lake,MN,Changing,5 minutes,Lights over the lake,12/19/19,Sighting,Sighting : N. Center Lake,45.37495819999999,-92.82551889999999
12/14/19 19:00,Amarillo,TX,Disk,15 minutes,Standing on back porch smoking a cigarette. I noticed a bright or or Dick shape in the sky that hovered for about 5 minutes and than b,12/19/19,Sighting,Sighting : Amarillo,35.2219971,-101.8312969
12/14/19 18:00,Anthem,AZ,Light,30 seconds,Bright round light in the Northern sky shortly after sunset. It was heading slightly downward and diagonally at a slow velocity; too sl,12/19/19,Sighting,Sighting : Anthem,33.8652315,-112.1357339
12/14/19 18:00,Range (SR 323 at Dorn Rd),OH,Circle,5 minutes,"Driving toward Midway,OH on US 323.I had just driven through Range,OH when a family member and myself noticed some object crossing over",12/19/19,Sighting,Sighting : Range (SR 323 at Dorn Rd),39.7324294,-83.44426969999999
12/14/19 17:03,Murtaugh,ID,Oval,4 minutes,"A bright object came from over the South Hills, moves in a curve from SSW to N, flipped over at about a 150 degree angle, bef",12/19/19,Sighting,Sighting : Murtaugh,42.4924139,-114.1622508
12/14/19 06:36,Mountlake Terrace,WA,,,MADAR Node 100,1/31/20,Sighting,Sighting : Mountlake Terrace,47.7881528,-122.3087405
12/14/19 06:04,Boynton Beach,FL,Other,4 minutes,Pre dawn looking up in sky I see a light moving south west over the coast at very high speed no sound I looked away to adjust my sight,12/19/19,Sighting,Sighting : Boynton Beach,26.5317866,-80.0905465
12/14/19 06:00,Myakka City,FL,Light,10 minutes+,Line of 60+ lights traveling in perfect formation across sky. ((NUFORC Note: Starlink satellites? PD)),12/19/19,Sighting,Sighting : Myakka City,27.3500393,-82.16256109999999
12/14/19 05:42,Newburgh,IN,,,MADAR Node 142,1/31/20,Sighting,Sighting : Newburgh,37.9444882,-87.4052865
12/13/19 21:05,Fayetteville,AR,Light,4 seconds,Blue light moved quickly and with maneuvers only a craft could make.,12/19/19,Sighting,Sighting : Fayetteville,36.082156,-94.17185420000001
12/13/19 20:15,Chandler,AZ,Circle,15 minutes,Well I heard a rumbling sound outside and then when I went outside I looked up into the sky and saw a jet chasing a circle orb it was y,12/19/19,Sighting,Sighting : Chandler,33.3061605,-111.8412502
12/13/19 20:14,Dickinson,TX,Light,20 seconds,UFO with video & odd sound,12/19/19,Sighting,Sighting : Dickinson,29.4607876,-95.0513172
12/13/19 18:55,Rockwall,TX,Light,6-7 minutes,Bright white orb hovering above what I believe was Garland or maybe Dallas,12/19/19,Sighting,Sighting : Rockwall,32.93123360000001,-96.4597089
12/13/19 17:45,Wapato,WA,Fireball,5 seconds,Looked like a shooting star travelling sideways then it was just gone. ((anonymous report)),12/19/19,Sighting,Sighting : Wapato,46.4476278,-120.4203382
12/13/19 17:15,Spokane,WA,Circle,11 minutes,"I was viewing sky from my back porch, when I noticed a glowing orange orb located southwest of my backyard way off in the distance in t",12/19/19,Sighting,Sighting : Spokane,47.6587802,-117.4260465
12/13/19 09:10,El paso,TX,Unknown,"At stop light, brief",2 gliding objects,12/19/19,Sighting,Sighting : El paso,31.7618778,-106.4850217
12/13/19 06:15,Valley Stream,NY,Light,45 minutes,"At 6:15 am I saw 3 lights blinking white and red rapidly. They were in a triangle formation, hovering, Not moving. They were in the Eas",12/19/19,Sighting,Sighting : Valley Stream,40.6642699,-73.70846449999999
12/13/19 04:00,Sutton,AK,Sphere,3 minutes,Don't beam me up Scotty!,12/19/19,Sighting,Sighting : Sutton,61.70970079999999,-148.8765854
12/13/19 03:50,Las vegas,NV,Oval,1 second,Saw 1 white shaped tic tac craft fly over airplane.,12/19/19,Sighting,Sighting : Las vegas,36.1699412,-115.1398296
12/13/19 02:55,Saint Clair Shores,MI,Oval,1-2 seconds,Second Object/Orb Seen in Same Night at Different Times with the Same Path!,12/19/19,Sighting,Sighting : Saint Clair Shores,42.4974085,-82.89636039999999
12/13/19 02:30,Delaware,OH,Light,2 seconds,Green ball of light,12/19/19,Sighting,Sighting : Delaware,40.2986724,-83.067965
12/13/19 02:20,Saint Clair Shores,MI,Oval,2-3 seconds,Amazing Large Flash Ball of Light Near me Falling or Crashing at Rapid Speed!,12/19/19,Sighting,Sighting : Saint Clair Shores,42.4974085,-82.89636039999999
12/13/19 00:00,preston,CT,Oval,40 seconds,Two oval shapes containing colors of purple blue and red,12/19/19,Sighting,Sighting : preston,41.5224785,-72.01125979999999
12/12/19 22:00,Canyon Lake,TX,Changing,30 minutes,Unexplained lights in western Comal County skies,12/19/19,Sighting,Sighting : Canyon Lake,29.8752177,-98.2625127
12/12/19 21:00,Meadows of Dan,VA,Unknown,30 seconds,This is the second sighting in two months of an objecr flying at treetop level in total darkness. The craft has one white light and one,12/19/19,Sighting,Sighting : Meadows of Dan,36.7377315,-80.3952034
12/12/19 19:30,Newark,DE,Light,20 seconds,Witnessed low flying craft over the PA side of White Clay Creek State Park while driving on Hopkins Rd towards Route 896. Object was m,12/19/19,Sighting,Sighting : Newark,39.6837226,-75.74965720000002
12/12/19 19:10,Cottenwood,TX,Circle,3 minutes,"A ufo appeared above blinked it's lights as soon as I tried to record it ,it disappeared.",12/19/19,Sighting,Sighting : Cottenwood,32.2059679,-99.2045119
12/12/19 19:00,Canton,MI,Triangle,2 minutes,Triangular object with 3 lights approximately 40 meters long,12/19/19,Sighting,Sighting : Canton,42.3086444,-83.48211599999999
12/12/19 19:00,Canton,MI,Triangle,2 minutes,We were driving in Ann Arbor Road.Around 7:39 PM. We saw a triangular shape object with 3 huge lights in each corner. I did not mak,12/19/19,Sighting,Sighting : Canton,42.3086444,-83.48211599999999
12/12/19 19:00,Canton,MI,Triangle,2 minutes,1. It was a triangle shape object with big lights.2.traveling very slow and low without noise.3. About 40 meters long 4. Got s,12/19/19,Sighting,Sighting : Canton,42.3086444,-83.48211599999999
12/12/19 18:50,Lizton,IN,Disk,4 minutes,"We saw and object in the Sky south of Lizton, Indiana, time 18:50 , looked like two frisbee stacked on top of each other.",12/19/19,Sighting,Sighting : Lizton,39.8867109,-86.5433345
12/12/19 18:50,Combes,TX,Triangle,3 minutes,"Single triangle craft hovering close to Road Ranger gas station by Highway 77, then traveled southwest direction, at slow stead speed.",12/19/19,Sighting,Sighting : Combes,26.2486851,-97.73388159999999
12/12/19 18:44,Livingston,TX,Light,3 minutes,"While using satellite tracker app, my wife spotted a pulsing light traveling at an altitude that seemed twice that of a commercial airl",12/19/19,Sighting,Sighting : Livingston,30.711029,-94.9329898
12/12/19 18:43,Chester,VA,Light,5 seconds,"My wife was driving southeast on a fairly populated main side road, it was dark out side at about 6:43pm, And my wife exclaimed” fallin",12/22/19,Sighting,Sighting : Chester,37.3568157,-77.4416505
12/12/19 18:30,Waldorf,MD,Oval,5 minutes,UAP above our house,12/22/19,Sighting,Sighting : Waldorf,38.6265124,-76.9105483
12/12/19 17:45,Norco,CA,Oval,5 minutes,Large Circular Structure hovering over south Riverside,12/19/19,Sighting,Sighting : Norco,33.9311257,-117.548661
12/12/19 17:27,Woodbridge,VA,Teardrop,25 minutes,The craft was a circle then forming into a teardrop shape then back to a circle.,12/19/19,Sighting,Sighting : Woodbridge,38.6581722,-77.2497049
12/12/19 17:01,Hillsboro,OH,Triangle,2 minutes,Large orange lights in the sky moving,12/19/19,Sighting,Sighting : Hillsboro,39.2022866,-83.611587
